,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
183,SP1,2013-01-12,Osasuna,Real Madrid,0,0,D,0,0,D,13,9,2,1,15,13,7,6,4,2,0,1,7.0,4.33,1.44
184,SP1,2013-01-12,Valladolid,Mallorca,3,1,H,1,1,D,14,12,8,4,14,9,7,5,2,4,0,0,2.0,3.4,3.75
185,SP1,2013-01-13,Ath Madrid,Zaragoza,2,0,H,2,0,H,14,4,5,1,12,16,10,4,1,3,0,0,1.29,5.5,10.0
186,SP1,2013-01-13,Sociedad,La Coruna,1,1,D,1,1,D,11,20,2,7,10,14,8,4,3,3,0,1,1.75,3.5,4.75
187,SP1,2013-01-13,Malaga,Barcelona,1,3,A,0,1,A,7,12,2,4,17,14,2,5,1,2,0,0,7.0,4.75,1.4
188,SP1,2013-01-13,Betis,Levante,2,0,H,1,0,H,13,9,4,3,16,17,6,4,2,4,0,0,1.91,3.5,4.0
189,SP1,2013-01-14,Getafe,Granada,2,2,D,2,1,H,9,11,5,3,18,13,1,7,4,2,0,0,1.83,3.5,4.33
190,SP1,2013-01-18,Espanol,Mallorca,3,2,H,1,2,A,18,11,7,3,18,17,8,2,4,1,0,1,2.0,3.4,3.75
191,SP1,2013-01-19,Sociedad,Barcelona,3,2,H,1,2,A,14,8,6,3,14,15,3,6,3,2,0,1,10.0,5.5,1.29
192,SP1,2013-01-19,Getafe,Sevilla,1,1,D,1,1,D,8,13,3,3,9,10,3,8,4,2,0,0,2.7,3.25,2.6
193,SP1,2013-01-19,Granada,Vallecano,2,0,H,1,0,H,12,15,5,4,15,12,5,10,2,4,0,0,2.15,3.3,3.4
194,SP1,2013-01-19,Malaga,Celta,1,1,D,1,0,H,11,11,7,5,11,8,5,4,2,5,0,0,1.62,3.75,5.5
195,SP1,2013-01-20,Valencia,Real Madrid,0,5,A,0,5,A,20,13,4,7,22,13,9,5,3,4,0,0,4.5,3.75,1.75
196,SP1,2013-01-20,Ath Madrid,Levante,2,0,H,1,0,H,13,10,4,2,17,14,9,6,1,4,0,0,1.3,5.5,9.0
197,SP1,2013-01-20,Valladolid,Zaragoza,2,0,H,1,0,H,13,12,6,2,13,15,5,6,1,3,0,0,2.0,3.4,3.75
198,SP1,2013-01-20,Osasuna,La Coruna,2,1,H,1,0,H,8,17,4,5,17,19,8,6,5,1,0,0,2.0,3.4,3.75
199,SP1,2013-01-21,Betis,Ath Bilbao,1,1,D,1,1,D,10,16,2,5,14,12,5,8,4,3,0,0,1.91,3.5,4.0
200,SP1,2013-01-26,Levante,Valladolid,2,1,H,1,1,D,16,11,7,5,12,10,3,5,3,1,0,0,2.0,3.4,3.75
201,SP1,2013-01-26,La Coruna,Valencia,2,3,A,2,1,H,11,22,7,12,17,10,8,13,2,2,2,0,2.88,3.2,2.5
202,SP1,2013-01-26,Zaragoza,Espanol,0,0,D,0,0,D,14,5,4,2,16,17,5,5,1,3,1,1,2.05,3.4,3.5
203,SP1,2013-01-26,Celta,Sociedad,1,1,D,1,0,H,11,17,4,4,15,8,5,8,4,3,1,0,2.2,3.4,3.2
204,SP1,2013-01-27,Ath Bilbao,Ath Madrid,3,0,H,0,0,D,22,17,10,6,9,14,8,9,1,4,0,0,3.0,3.25,2.38
205,SP1,2013-01-27,Vallecano,Betis,3,0,H,1,0,H,10,13,6,5,20,17,8,5,5,4,0,0,2.25,3.3,3.2
206,SP1,2013-01-27,Mallorca,Malaga,2,3,A,1,2,A,23,5,3,3,13,16,13,3,3,3,0,1,3.0,3.2,2.4
207,SP1,2013-01-27,Real Madrid,Getafe,4,0,H,0,0,D,22,6,13,3,8,17,11,3,2,6,0,0,1.14,7.5,17.0
208,SP1,2013-01-27,Barcelona,Osasuna,5,1,H,3,1,H,19,3,9,1,11,9,8,2,1,1,0,1,1.07,11.0,29.0
209,SP1,2013-01-28,Sevilla,Granada,3,0,H,1,0,H,23,7,9,3,11,18,6,4,2,4,0,0,1.4,4.4,8.0
210,SP1,2013-02-01,Valladolid,Ath Bilbao,2,2,D,2,1,H,10,18,3,9,8,10,7,7,1,2,0,0,2.5,3.25,2.8
211,SP1,2013-02-02,Espanol,Levante,3,2,H,1,0,H,13,12,5,4,12,15,9,6,1,2,0,0,2.1,3.2,3.6
212,SP1,2013-02-02,Getafe,La Coruna,3,1,H,1,1,D,12,13,4,3,19,17,5,5,4,5,1,1,2.05,3.25,3.75
213,SP1,2013-02-02,Granada,Real Madrid,1,0,H,1,0,H,4,17,0,4,19,7,4,8,2,3,0,0,9.0,5.0,1.33
214,SP1,2013-02-02,Osasuna,Celta,1,0,H,0,0,D,17,12,4,2,9,16,12,9,2,3,0,0,2.0,3.3,3.75
215,SP1,2013-02-03,Sociedad,Mallorca,3,0,H,0,0,D,27,6,11,3,12,14,9,4,2,2,0,1,1.7,3.75,4.75
216,SP1,2013-02-03,Sevilla,Vallecano,2,1,H,1,0,H,16,10,5,4,19,18,12,4,3,4,1,0,1.5,4.33,6.0
217,SP1,2013-02-03,Malaga,Zaragoza,1,1,D,1,1,D,7,15,3,4,15,13,4,6,4,3,0,1,1.53,4.0,6.0
218,SP1,2013-02-03,Ath Madrid,Betis,1,0,H,0,0,D,14,5,6,2,17,14,9,4,3,4,0,0,1.44,4.33,7.0
219,SP1,2013-02-03,Valencia,Barcelona,1,1,D,1,1,D,17,10,5,2,20,13,6,5,3,1,0,0,7.0,4.33,1.44
220,SP1,2013-02-09,Mallorca,Osasuna,1,1,D,0,0,D,12,10,2,3,10,12,12,2,3,3,0,0,2.1,3.3,3.5
221,SP1,2013-02-09,Levante,Malaga,1,2,A,1,1,D,12,8,4,4,14,11,4,4,4,1,0,0,2.5,3.25,2.8
222,SP1,2013-02-09,Real Madrid,Sevilla,4,1,H,2,0,H,18,12,10,6,19,19,5,9,4,1,1,1,1.36,5.0,7.5
223,SP1,2013-02-09,Celta,Valencia,0,1,A,0,0,D,6,15,2,4,11,14,10,5,2,4,0,0,2.63,3.3,2.63
224,SP1,2013-02-09,La Coruna,Granada,0,3,A,0,1,A,16,14,1,4,10,13,5,5,3,3,1,0,2.0,3.3,3.8
225,SP1,2013-02-10,Barcelona,Getafe,6,1,H,2,0,H,17,6,9,1,13,9,4,0,1,2,0,0,1.09,10.0,21.0
226,SP1,2013-02-10,Ath Bilbao,Espanol,0,4,A,0,1,A,16,9,5,5,12,16,12,3,2,7,0,0,1.73,3.6,4.75
227,SP1,2013-02-10,Zaragoza,Sociedad,1,2,A,0,2,A,10,14,3,7,11,6,5,6,3,0,1,0,2.4,3.3,2.88
228,SP1,2013-02-10,Vallecano,Ath Madrid,2,1,H,2,0,H,10,20,3,7,17,16,2,8,2,2,0,0,3.5,3.3,2.1
229,SP1,2013-02-11,Betis,Valladolid,0,0,D,0,0,D,22,3,3,0,13,16,8,3,0,3,1,1,1.83,3.5,4.33
230,SP1,2013-02-15,Sevilla,La Coruna,3,1,H,3,1,H,20,13,9,6,21,4,6,7,6,2,0,0,1.36,4.75,8.0
231,SP1,2013-02-16,Granada,Barcelona,1,2,A,1,0,H,6,17,5,8,15,14,1,1,2,1,0,0,10.0,6.0,1.25
232,SP1,2013-02-16,Osasuna,Zaragoza,1,0,H,1,0,H,8,10,3,3,25,13,7,4,7,7,0,0,1.91,3.3,4.2
233,SP1,2013-02-16,Getafe,Celta,3,1,H,3,1,H,15,5,10,2,16,9,7,4,1,1,0,0,2.1,3.3,3.5
234,SP1,2013-02-16,Malaga,Ath Bilbao,1,0,H,1,0,H,12,8,7,6,16,17,5,8,2,2,0,0,1.8,3.75,4.2
235,SP1,2013-02-17,Valladolid,Ath Madrid,0,3,A,0,1,A,3,13,0,8,10,13,3,4,4,0,0,0,3.75,3.4,2.0
236,SP1,2013-02-17,Espanol,Betis,1,0,H,1,0,H,6,5,2,2,24,21,8,5,4,3,0,0,2.0,3.3,3.8
237,SP1,2013-02-17,Valencia,Mallorca,2,0,H,0,0,D,4,16,2,8,13,16,2,6,5,3,1,0,1.4,4.75,7.5
238,SP1,2013-02-17,Sociedad,Levante,1,1,D,1,1,D,12,7,5,7,13,16,12,4,2,5,0,1,1.67,3.8,5.0
239,SP1,2013-02-17,Real Madrid,Vallecano,2,0,H,2,0,H,10,10,6,1,15,18,2,8,3,4,1,0,1.18,7.5,12.0
240,SP1,2013-02-22,Ath Bilbao,Sociedad,1,3,A,1,1,D,18,13,5,5,17,22,7,4,3,1,0,0,2.25,3.4,3.1
241,SP1,2013-02-23,La Coruna,Real Madrid,1,2,A,1,0,H,15,17,5,8,11,13,3,5,3,3,0,1,8.5,5.0,1.33
242,SP1,2013-02-23,Zaragoza,Valencia,2,2,D,2,1,H,14,11,6,8,18,19,5,5,5,4,1,0,3.2,3.2,2.3
243,SP1,2013-02-23,Barcelona,Sevilla,2,1,H,0,1,A,17,7,3,4,10,12,10,1,0,2,0,0,1.18,7.0,13.0
244,SP1,2013-02-23,Mallorca,Getafe,1,3,A,1,0,H,15,15,4,4,14,10,13,5,3,4,0,0,2.2,3.2,3.4
245,SP1,2013-02-24,Vallecano,Valladolid,1,2,A,0,0,D,18,17,8,3,14,14,10,5,2,2,0,0,1.75,3.5,4.75
246,SP1,2013-02-24,Betis,Malaga,3,0,H,3,0,H,21,3,8,1,18,12,6,2,2,1,0,1,2.5,3.25,2.8
247,SP1,2013-02-24,Ath Madrid,Espanol,1,0,H,1,0,H,10,12,3,1,16,23,5,4,3,7,1,0,1.36,4.75,8.0
248,SP1,2013-02-24,Celta,Granada,2,1,H,1,1,D,13,9,4,2,14,12,4,4,3,3,0,0,1.83,3.4,4.5
249,SP1,2013-02-25,Levante,Osasuna,0,2,A,0,0,D,8,17,3,6,10,22,7,2,0,2,0,0,1.91,3.4,4.0
250,SP1,2013-03-01,Getafe,Zaragoza,2,0,H,1,0,H,8,12,4,3,20,20,5,7,3,2,1,1,1.91,3.4,4.0
251,SP1,2013-03-02,Osasuna,Ath Bilbao,0,1,A,0,0,D,18,7,6,2,13,17,9,4,1,4,0,0,2.3,3.25,3.1
252,SP1,2013-03-02,La Coruna,Vallecano,0,0,D,0,0,D,13,18,4,3,13,18,3,7,1,5,1,0,2.3,3.3,3.1
253,SP1,2013-03-02,Valencia,Levante,2,2,D,2,1,H,19,8,6,4,13,17,6,4,2,5,0,0,1.5,4.2,6.5
254,SP1,2013-03-02,Real Madrid,Barcelona,2,1,H,1,1,D,14,5,6,2,21,19,4,1,4,6,0,1,2.88,3.6,2.3
255,SP1,2013-03-03,Malaga,Ath Madrid,0,0,D,0,0,D,6,15,2,2,16,21,3,4,2,4,0,0,2.8,3.3,2.5
256,SP1,2013-03-03,Espanol,Valladolid,0,0,D,0,0,D,11,7,0,1,7,16,8,4,0,1,0,0,1.83,3.4,4.5
257,SP1,2013-03-03,Sociedad,Betis,3,3,D,0,1,A,14,17,7,4,6,16,12,4,1,5,0,0,1.75,3.6,4.75
258,SP1,2013-03-03,Granada,Mallorca,1,2,A,1,1,D,10,8,5,5,20,18,7,1,1,3,0,0,2.05,3.25,3.75
259,SP1,2013-03-04,Sevilla,Celta,4,1,H,2,1,H,12,14,7,4,11,9,1,3,1,1,0,0,1.44,4.2,7.5
260,SP1,2013-03-08,Betis,Osasuna,2,1,H,1,0,H,9,18,5,3,18,18,0,5,5,4,0,1,1.91,3.4,4.0
261,SP1,2013-03-09,Barcelona,La Coruna,2,0,H,1,0,H,12,4,7,0,14,10,2,0,2,1,0,0,1.11,9.0,19.0
262,SP1,2013-03-09,Mallorca,Sevilla,2,1,H,1,0,H,10,17,5,5,23,9,6,9,3,2,1,0,3.1,3.3,2.3
263,SP1,2013-03-09,Vallecano,Espanol,2,0,H,1,0,H,16,15,9,3,13,17,7,7,4,5,0,0,1.91,3.4,4.0
264,SP1,2013-03-09,Valladolid,Malaga,1,1,D,1,1,D,9,6,4,1,14,12,8,1,1,1,0,0,2.38,3.25,3.0
265,SP1,2013-03-10,Ath Madrid,Sociedad,0,1,A,0,0,D,21,10,3,3,20,14,7,5,5,2,0,0,1.5,4.33,6.0
266,SP1,2013-03-10,Celta,Real Madrid,1,2,A,0,0,D,19,23,10,11,11,6,9,6,2,1,0,0,6.5,4.5,1.45
267,SP1,2013-03-10,Levante,Getafe,0,0,D,0,0,D,16,13,5,3,19,13,6,3,2,3,0,0,2.1,3.4,3.5
268,SP1,2013-03-10,Ath Bilbao,Valencia,1,0,H,0,0,D,9,16,3,5,17,19,7,6,1,6,0,0,2.5,3.4,2.7
269,SP1,2013-03-11,Zaragoza,Granada,0,0,D,0,0,D,8,12,3,1,15,18,3,7,3,2,0,0,2.1,3.25,3.6
270,SP1,2013-03-15,La Coruna,Celta,3,1,H,1,0,H,17,10,8,1,12,19,8,3,2,3,0,1,2.25,3.4,3.1
271,SP1,2013-03-16,Sociedad,Valladolid,4,1,H,3,0,H,20,13,10,5,3,12,4,7,0,1,0,0,1.62,3.8,5.5
272,SP1,2013-03-16,Real Madrid,Mallorca,5,2,H,1,2,A,24,15,13,6,9,11,11,4,0,1,0,0,1.13,9.0,17.0
273,SP1,2013-03-16,Valencia,Betis,3,0,H,1,0,H,15,9,4,4,17,12,9,4,3,3,0,1,1.62,3.8,5.5
274,SP1,2013-03-16,Getafe,Ath Bilbao,1,0,H,1,0,H,19,10,8,1,14,12,8,6,2,4,0,0,2.3,3.4,3.0
275,SP1,2013-03-17,Barcelona,Vallecano,3,1,H,2,0,H,19,17,7,8,9,18,6,10,1,4,0,0,1.11,9.0,21.0
276,SP1,2013-03-17,Malaga,Espanol,0,2,A,0,0,D,15,9,2,5,9,18,4,5,2,3,0,0,1.91,3.3,4.2
277,SP1,2013-03-17,Sevilla,Zaragoza,4,0,H,1,0,H,17,9,6,2,15,16,7,2,2,2,0,1,1.4,4.5,8.0
278,SP1,2013-03-17,Osasuna,Ath Madrid,0,2,A,0,1,A,19,12,5,7,7,22,8,7,1,4,0,0,3.4,3.3,2.15
279,SP1,2013-03-17,Granada,Levante,1,1,D,1,0,H,14,7,5,1,19,16,4,1,8,6,0,0,1.91,3.3,4.2
280,SP1,2013-03-30,Levante,Sevilla,1,0,H,1,0,H,17,25,4,6,17,16,6,5,4,3,0,0,3.4,3.2,2.2
281,SP1,2013-03-30,Celta,Barcelona,2,2,D,1,1,D,8,8,3,3,15,12,5,9,4,3,0,0,8.0,5.0,1.36
282,SP1,2013-03-30,Zaragoza,Real Madrid,1,1,D,1,1,D,12,16,5,6,17,13,3,3,3,3,0,0,7.5,4.75,1.4
283,SP1,2013-03-30,Vallecano,Malaga,1,3,A,1,1,D,15,12,6,4,14,6,4,4,2,1,0,0,1.85,3.4,4.33
284,SP1,2013-03-31,Espanol,Sociedad,2,2,D,2,1,H,7,15,4,4,18,19,4,5,2,4,0,0,2.7,3.3,2.6
285,SP1,2013-03-31,Mallorca,La Coruna,2,3,A,1,1,D,20,14,5,9,12,6,10,4,3,2,0,0,1.91,3.5,4.0
286,SP1,2013-03-31,Valladolid,Osasuna,1,3,A,1,0,H,9,12,2,7,13,13,11,7,1,1,0,0,2.1,3.2,3.6
287,SP1,2013-03-31,Ath Madrid,Valencia,1,1,D,1,1,D,9,15,4,3,21,8,6,7,3,3,0,0,1.73,3.6,4.75
288,SP1,2013-04-01,Ath Bilbao,Granada,1,0,H,0,0,D,14,7,4,3,14,19,3,8,1,1,1,0,1.73,3.6,4.75
289,SP1,2013-04-01,Betis,Getafe,0,0,D,0,0,D,8,16,4,7,13,10,6,5,4,2,0,0,1.83,3.6,4.2
290,SP1,2013-04-05,Granada,Betis,1,5,A,0,3,A,23,13,5,6,14,8,17,2,2,2,1,0,2.3,3.3,3.1
291,SP1,2013-04-06,La Coruna,Zaragoza,3,2,H,2,2,D,12,7,6,3,14,18,6,4,5,3,0,1,1.95,3.5,3.75
292,SP1,2013-04-06,Barcelona,Mallorca,5,0,H,4,0,H,22,13,9,3,12,14,5,5,1,1,0,0,1.17,7.0,15.0
293,SP1,2013-04-06,Real Madrid,Levante,5,1,H,2,1,H,36,11,12,3,10,9,6,5,1,0,0,0,1.14,8.0,15.0
294,SP1,2013-04-06,Sociedad,Malaga,4,2,H,3,1,H,7,9,5,3,13,16,5,2,2,2,0,0,1.67,3.75,5.0
295,SP1,2013-04-07,Valencia,Valladolid,2,1,H,1,0,H,27,9,11,4,3,13,5,5,1,0,0,1,1.4,4.33,8.5
296,SP1,2013-04-07,Osasuna,Espanol,0,2,A,0,0,D,13,10,3,4,13,21,5,6,4,4,0,0,2.0,3.3,3.8
297,SP1,2013-04-07,Getafe,Ath Madrid,0,0,D,0,0,D,17,11,4,5,10,20,1,7,2,1,0,2,3.6,3.5,2.0
298,SP1,2013-04-07,Celta,Vallecano,0,2,A,0,1,A,14,11,2,6,12,15,9,4,5,5,0,0,2.0,3.5,3.6
299,SP1,2013-04-08,Sevilla,Ath Bilbao,2,1,H,1,0,H,15,12,4,2,13,13,3,2,3,5,1,1,1.57,3.8,6.0
300,SP1,2013-04-12,Betis,Sevilla,3,3,D,1,3,A,26,12,4,5,14,15,5,1,5,2,0,1,2.5,3.4,2.7
301,SP1,2013-04-13,Levante,La Coruna,0,4,A,0,3,A,23,18,5,9,11,4,7,5,2,1,0,0,2.2,3.3,3.3
302,SP1,2013-04-13,Espanol,Valencia,3,3,D,1,0,H,17,17,7,5,13,11,6,6,2,2,1,0,3.1,3.3,2.3
303,SP1,2013-04-13,Malaga,Osasuna,1,0,H,0,0,D,16,10,8,1,15,19,10,2,2,4,0,0,2.0,3.4,3.75
304,SP1,2013-04-13,Valladolid,Getafe,2,1,H,0,1,A,22,10,10,2,11,14,6,5,2,2,0,1,2.3,3.2,3.2
305,SP1,2013-04-14,Vallecano,Sociedad,0,2,A,0,2,A,11,11,5,5,13,10,9,6,5,3,0,0,2.5,3.4,2.7
306,SP1,2013-04-14,Zaragoza,Barcelona,0,3,A,0,2,A,12,11,2,6,16,15,2,7,3,2,0,0,7.5,4.75,1.4
307,SP1,2013-04-14,Ath Bilbao,Real Madrid,0,3,A,0,1,A,11,14,2,6,16,11,7,5,3,2,0,0,7.0,4.5,1.44
308,SP1,2013-04-14,Ath Madrid,Granada,5,0,H,2,0,H,16,13,8,5,12,17,5,1,1,3,0,0,1.36,4.75,8.5
309,SP1,2013-04-15,Mallorca,Celta,1,0,H,0,0,D,14,8,6,2,17,19,9,1,3,1,0,0,2.05,3.4,3.5
310,SP1,2013-04-19,Mallorca,Vallecano,1,1,D,1,1,D,11,19,5,3,30,12,5,3,4,5,0,0,2.2,3.5,3.1
311,SP1,2013-04-20,Real Madrid,Betis,3,1,H,1,0,H,20,20,8,7,9,14,7,5,3,1,0,0,1.25,6.0,10.0
312,SP1,2013-04-20,Valencia,Malaga,5,1,H,4,1,H,14,11,10,3,23,17,5,8,3,6,0,0,1.57,3.8,6.0
313,SP1,2013-04-20,Granada,Valladolid,1,1,D,0,0,D,28,2,10,2,12,13,9,0,3,1,0,0,2.1,3.25,3.6
314,SP1,2013-04-20,Barcelona,Levante,1,0,H,0,0,D,18,4,9,0,13,6,11,1,1,2,0,0,1.2,6.5,13.0
315,SP1,2013-04-21,Getafe,Espanol,0,2,A,0,1,A,7,9,3,7,21,18,1,7,3,7,2,0,2.2,3.2,3.4
316,SP1,2013-04-21,La Coruna,Ath Bilbao,1,1,D,1,1,D,10,17,4,3,11,19,3,5,1,3,0,1,2.1,3.4,3.4
317,SP1,2013-04-21,Sevilla,Ath Madrid,0,1,A,0,0,D,13,8,3,1,12,18,4,1,1,5,0,0,2.4,3.3,2.88
318,SP1,2013-04-21,Osasuna,Sociedad,0,0,D,0,0,D,14,12,4,4,14,10,6,8,3,4,0,0,2.88,3.3,2.4
319,SP1,2013-04-22,Celta,Zaragoza,2,1,H,1,1,D,16,10,3,3,19,13,4,5,6,4,0,0,2.0,3.3,3.8
320,SP1,2013-04-26,Vallecano,Osasuna,2,2,D,1,2,A,11,6,5,5,9,19,9,4,1,3,0,0,1.75,3.5,4.75
321,SP1,2013-04-27,Ath Bilbao,Barcelona,2,2,D,1,0,H,7,15,3,6,17,11,2,1,3,2,0,0,4.75,4.0,1.67
322,SP1,2013-04-27,Zaragoza,Mallorca,3,2,H,1,1,D,13,11,6,4,16,27,7,4,4,2,0,0,2.1,3.3,3.5
323,SP1,2013-04-27,Ath Madrid,Real Madrid,1,2,A,1,1,D,11,6,4,4,17,15,2,2,4,4,0,0,2.63,3.5,2.5
324,SP1,2013-04-27,Levante,Celta,0,1,A,0,1,A,11,9,2,4,16,13,10,3,2,5,0,0,2.05,3.3,3.6
325,SP1,2013-04-28,Valladolid,Sevilla,1,1,D,1,0,H,12,15,4,7,14,9,2,8,2,2,0,0,3.0,3.4,2.3
326,SP1,2013-04-28,Sociedad,Valencia,4,2,H,1,1,D,19,15,6,7,16,19,8,7,3,4,0,0,2.25,3.4,3.1
327,SP1,2013-04-28,Malaga,Getafe,2,1,H,1,0,H,12,14,7,4,15,10,3,8,3,3,0,0,1.67,3.75,5.0
328,SP1,2013-04-28,Espanol,Granada,0,1,A,0,1,A,9,11,2,4,18,17,5,2,1,1,0,0,1.95,3.5,3.8
329,SP1,2013-04-29,Betis,La Coruna,1,1,D,0,1,A,20,12,4,6,17,19,8,3,5,4,0,0,1.91,3.6,3.8
330,SP1,2013-05-03,Celta,Ath Bilbao,1,1,D,0,1,A,21,8,6,2,10,13,9,4,1,4,0,0,2.4,3.4,2.8
331,SP1,2013-05-04,Real Madrid,Valladolid,4,3,H,2,2,D,27,14,11,6,7,10,7,10,1,3,0,0,1.18,7.0,13.0
332,SP1,2013-05-04,La Coruna,Ath Madrid,0,0,D,0,0,D,10,9,3,0,12,12,5,10,1,1,0,0,3.4,3.4,2.1
333,SP1,2013-05-04,Valencia,Osasuna,4,0,H,2,0,H,18,8,7,3,17,17,7,7,2,3,0,2,1.4,4.5,7.5
334,SP1,2013-05-04,Granada,Malaga,1,0,H,1,0,H,14,10,4,4,22,13,6,2,4,2,0,0,2.5,3.3,2.8
335,SP1,2013-05-05,Mallorca,Levante,1,1,D,1,1,D,21,3,8,1,16,14,10,1,0,3,0,0,1.75,3.5,4.75
336,SP1,2013-05-05,Zaragoza,Vallecano,3,0,H,1,0,H,16,7,6,3,14,12,5,7,4,2,0,0,2.0,3.5,3.6
337,SP1,2013-05-05,Barcelona,Betis,4,2,H,1,2,A,19,5,10,3,12,10,7,0,1,1,0,0,1.2,7.0,12.0
338,SP1,2013-05-05,Sevilla,Espanol,3,0,H,3,0,H,16,11,5,4,11,13,7,1,1,2,0,0,1.57,3.8,6.0
339,SP1,2013-05-06,Getafe,Sociedad,2,1,H,2,1,H,15,10,6,4,15,11,5,8,3,3,0,0,3.4,3.5,2.05
340,SP1,2013-05-08,Real Madrid,Malaga,6,2,H,4,2,H,20,9,9,3,11,9,9,4,1,3,0,2,1.2,6.5,12.0
341,SP1,2013-05-08,Celta,Ath Madrid,1,3,A,0,0,D,13,10,4,5,14,18,4,4,3,4,0,0,3.4,3.2,2.2
342,SP1,2013-05-10,Levante,Zaragoza,0,0,D,0,0,D,11,16,3,3,16,18,2,9,3,3,2,0,2.75,3.3,2.55
343,SP1,2013-05-11,Valladolid,La Coruna,1,0,H,0,0,D,7,14,3,3,14,1,2,6,3,1,0,0,2.5,3.3,2.8
344,SP1,2013-05-11,Osasuna,Getafe,1,0,H,0,0,D,21,6,4,2,20,16,4,4,3,5,0,0,1.85,3.4,4.33
345,SP1,2013-05-11,Ath Bilbao,Mallorca,2,1,H,1,0,H,9,18,4,5,18,22,6,4,4,2,0,2,1.8,3.6,4.33
346,SP1,2013-05-11,Espanol,Real Madrid,1,1,D,1,0,H,7,11,5,4,13,17,8,3,5,6,1,0,6.0,4.33,1.5
347,SP1,2013-05-12,Ath Madrid,Barcelona,1,2,A,0,0,D,12,11,2,3,18,11,3,2,1,2,0,0,4.0,3.5,1.91
348,SP1,2013-05-12,Vallecano,Valencia,0,4,A,0,2,A,14,20,3,7,15,12,8,4,5,2,0,0,3.6,3.3,2.05
349,SP1,2013-05-12,Malaga,Sevilla,0,0,D,0,0,D,9,10,0,2,11,15,4,6,4,3,0,0,2.63,3.3,2.63
350,SP1,2013-05-12,Betis,Celta,1,0,H,0,0,D,16,4,5,2,17,14,3,3,4,3,0,0,1.91,3.5,4.0
351,SP1,2013-05-13,Sociedad,Granada,2,2,D,2,1,H,18,15,4,5,11,13,9,4,2,4,0,0,1.44,4.33,7.0
352,SP1,2013-05-18,Sevilla,Sociedad,1,2,A,1,2,A,20,13,4,6,12,10,12,6,4,3,1,0,1.91,3.6,3.75
353,SP1,2013-05-18,Granada,Osasuna,3,0,H,1,0,H,11,16,4,5,18,14,5,5,3,2,0,1,2.1,3.2,3.6
354,SP1,2013-05-18,Getafe,Valencia,0,1,A,0,1,A,4,16,1,4,12,15,7,9,2,1,0,0,4.5,3.75,1.75
355,SP1,2013-05-19,Levante,Vallecano,2,3,A,0,1,A,12,18,4,7,25,13,6,3,1,5,0,0,2.5,3.3,2.75
356,SP1,2013-05-19,La Coruna,Espanol,2,0,H,0,0,D,17,7,5,2,11,25,7,6,3,5,0,0,1.57,4.0,5.5
357,SP1,2013-05-19,Barcelona,Valladolid,2,1,H,2,0,H,16,5,4,2,4,6,14,2,0,0,0,0,1.29,5.5,10.0
358,SP1,2013-05-19,Zaragoza,Ath Bilbao,1,2,A,1,0,H,14,10,3,4,21,14,3,1,5,2,0,0,1.85,3.5,4.2
359,SP1,2013-05-20,Mallorca,Betis,1,0,H,1,0,H,15,10,5,2,13,17,6,5,4,2,0,0,2.5,3.4,2.7
360,SP1,2013-05-26,Malaga,La Coruna,3,1,H,1,0,H,15,28,9,4,12,6,5,6,1,1,0,0,2.38,3.4,2.88
361,SP1,2013-05-26,Osasuna,Sevilla,2,1,H,0,0,D,18,10,5,3,17,22,5,4,3,2,0,0,2.38,3.4,2.88
362,SP1,2013-05-26,Ath Bilbao,Levante,0,1,A,0,0,D,12,12,4,4,13,15,8,3,1,0,1,0,1.45,4.33,7.0
363,SP1,2013-05-26,Espanol,Barcelona,0,2,A,0,1,A,6,10,2,4,13,10,4,5,3,2,1,0,5.5,4.1,1.57
364,SP1,2013-05-26,Getafe,Vallecano,1,2,A,0,0,D,14,13,6,7,21,18,10,7,3,5,0,0,2.1,3.5,3.3
365,SP1,2013-05-26,Ath Madrid,Mallorca,0,0,D,0,0,D,10,12,2,4,15,11,7,3,5,4,0,0,1.62,4.1,5.0
366,SP1,2013-05-26,Betis,Zaragoza,4,0,H,2,0,H,13,16,5,3,18,12,4,4,2,6,0,0,2.0,3.5,3.6
367,SP1,2013-05-26,Valladolid,Celta,0,2,A,0,1,A,13,17,3,10,13,7,3,3,4,2,0,0,3.0,3.4,2.3
368,SP1,2013-05-26,Valencia,Granada,1,0,H,0,0,D,13,2,3,0,17,13,10,2,0,0,0,0,1.25,6.0,11.0
369,SP1,2013-05-26,Sociedad,Real Madrid,3,3,D,0,1,A,27,11,12,4,7,12,11,5,1,2,0,0,2.5,3.6,2.6
370,SP1,2013-06-01,Levante,Betis,1,1,D,0,0,D,13,9,4,2,17,15,7,5,3,4,0,0,3.2,3.4,2.2
371,SP1,2013-06-01,Granada,Getafe,2,0,H,1,0,H,16,11,5,0,10,7,4,4,1,1,0,0,1.95,3.6,3.6
372,SP1,2013-06-01,Barcelona,Malaga,4,1,H,3,0,H,10,11,6,5,5,5,9,6,0,0,0,0,1.25,6.0,10.0
373,SP1,2013-06-01,Sevilla,Valencia,4,3,H,2,1,H,21,17,9,7,14,11,9,1,3,6,0,1,3.3,3.5,2.1
